field_id,NDVI_total,NDVI_core,NDVI_edge,area_m2,shape_inde,core_area,total_area,edge_ratio,size_class,edge_effect,abs_edge_effect
110,0.2851811138537561,0.2881057262420654,0.2843305888224621,90.27138727899096,1.129569026449491,19.62117781773892,89.21085582413194,0.7800584061605729,small,-0.0037751374196032805,0.0037751374196032805
113,-0.1641386679320965,-0.1680422574281692,-0.1629212118021332,90.39452442770109,1.129534309523921,21.86893999797368,93.74710748978764,0.766724109324056,small,0.0051210456260359916,0.0051210456260359916
119,0.5119871392491318,0.5118006070454916,0.5120880156310637,180.5500424624849,1.216413460067307,59.26591047911843,178.49775917864048,0.6679739244244229,small,0.0002874085855720798,0.0002874085855720798
123,-0.1121691491934332,-0.1118959362308184,-0.1122986129041583,180.50158702878443,1.216481651803293,61.16004447320593,182.82777471513845,0.6654772800877843,small,-0.0004026766733399023,0.0004026766733399023
125,0.4806023186870983,0.4874248409664238,0.4767250612703067,180.4237121183333,1.179662226774797,63.823968507728864,178.40623718759895,0.6422548364123826,small,-0.010699779696117073,0.010699779696117073
133,-0.0779420746877641,-0.0710360325708244,-0.0817984663549776,180.4246685215739,1.179658928635914,63.7889724772407,178.33293420638944,0.6423040266728521,small,-0.010762433784153203,0.010762433784153203
135,0.4418416834867048,0.4432559510072072,0.4411224474509557,180.4415883517516,1.216524175881575,61.19338374683755,182.88990042751243,0.6654086223252592,small,-0.002133503556251526,0.002133503556251526
162,-0.1579467587386786,-0.159626599261064,-0.1504964412439635,18586.873611075516,2.874426274994224,15199.64145688393,18660.800189301288,0.1854775088584748,very_large,0.009130158017100515,0.009130158017100515
165,-0.1560517455526027,-0.1634216582693149,-0.1163992099544758,13981.65253506416,2.125874745703149,11843.44525851662,14045.523347443908,0.1567814907607579,very_large,0.04702244831483911,0.04702244831483911
167,-0.12102394664693,-0.1228613902831911,-0.1079182308978466,10015.736418468618,1.435047306231541,8805.26591296339,10037.54203399317,0.122766720862194,very_large,0.01494315938534449,0.01494315938534449
